root;fsSystem;fcContext;fcTopology;fcMobSpeed;fsGG;fsRNG;parameterYaoConeCount;fsYao;fsWOpt;fsTCAlgo;fsMAXPOWERTC;fsDKTC;fsEKTC;fsLMST;fsGMST;fsLSTARKTC;parameterKtcK;parameterEKtcK;parameterLStarKtcK;parameterLStarKtcA;weightOptimizationThreshold;fsTCint;mobilitySpeed;fcScenario;fcDATACOLLECTION;fcGOSSIP;fcPOINTTOPOINT;worldSize;nodeCount;edgeCount;topologyDensity;mEMean;mEMedian;mEStddev;mEJain;mDropRate;mEndToEndDropRate;mEndToEndLatency;mTopologyStorageSpanner;mTopologyDensitySpanner;mHopSpannerMean;mHopSpannerMax
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;1;15;1;0;0;1;500;100;1676;33;18676998;17819670;1847725;9;38;6467;45517;17;12;7;2
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;2;15;1;0;0;1;500;100;1890;37;21002827;19332086;2747786;9;79;3516;239651;17;13;6;2
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;1;15;1;0;0;1;500;100;1894;37;18737413;17707994;1801834;9;47;6264;72785;15;10;8;2
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;0;15;1;0;0;1;500;100;1772;35;29014038;27956814;2573723;9;55;2400;105101;17;13;10;2
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;2;15;1;0;0;1;500;100;1818;36;26118527;23767212;3745535;9;154;2285;176892;17;13;8;2
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;2;15;1;0;0;1;500;100;2026;40;15066142;14262433;1494724;9;71;7242;101364;16;11;7;2
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;2;15;1;0;0;1;500;100;1644;32;16701430;15677548;1666017;9;62;6743;109491;17;12;7;2
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;10;10;0;0;2;15;1;0;0;1;500;100;1974;39;20408228;19107671;2516078;9;91;3357;146695;16;11;8;2
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;1;0;1;0;0;1;500;100;1686;33;17501611;11241124;7262298;8;78;280;56195;68;66;2;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;1;0;1;0;0;1;500;100;1676;33;14999112;10492247;5421800;8;52;197;46536;70;68;2;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;1;0;1;0;0;1;500;100;1604;32;13196978;9610340;4787429;8;38;138;29438;71;69;2;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;1;0;1;0;0;1;500;100;1600;32;17988940;11204878;7919269;8;92;337;54680;73;72;3;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;1;0;1;0;0;1;500;100;1688;33;15235630;10665168;5713896;8;61;212;35869;74;72;3;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;0;5;1;0;0;1;500;100;1728;34;21518453;18799063;4334457;9;79;272;44470;66;65;2;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;0;5;1;0;0;1;500;100;1678;33;22600636;19487644;4390533;9;71;247;44865;66;64;2;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;0;5;1;0;0;1;500;100;1628;32;24095432;20223638;5187061;9;97;341;52048;66;65;2;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;0;5;1;0;0;1;500;100;1618;32;27728712;24469353;5395706;9;143;474;74445;64;63;2;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;1;5;1;0;0;1;500;100;1750;35;21987677;19084983;4250296;9;77;282;50525;63;61;3;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;1;5;1;0;0;1;500;100;1700;34;24642985;20786365;5000548;9;99;351;61741;62;60;3;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;0;5;1;0;0;1;500;100;1738;34;22779689;20034563;4219193;9;88;286;43413;68;66;2;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;1;5;1;0;0;1;500;100;1652;33;23697370;20514688;3835944;9;71;245;44839;62;60;3;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;1;5;1;0;0;1;500;100;1622;32;24754885;21767067;5372091;9;86;313;54423;63;61;3;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;1;5;1;0;0;1;500;100;1770;35;26474625;22045137;5610323;9;149;497;63328;62;61;3;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;2;5;1;0;0;1;500;100;1768;35;33306634;25943901;8933744;9;191;714;129181;56;54;3;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;2;5;1;0;0;1;500;100;1720;34;25549523;21806049;5615272;9;94;350;73116;59;56;4;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;2;5;1;0;0;1;500;100;1726;34;25033465;22043654;4400014;9;124;475;106967;57;55;3;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;2;5;1;0;0;1;500;100;1638;32;21914810;18568561;4628169;9;78;315;65990;60;57;3;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;2;5;1;0;0;1;500;100;1802;36;22402110;19554656;3836013;9;79;288;64738;59;57;3;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;0;15;1;0;0;1;500;100;1768;35;45755722;41429848;8894366;9;439;1525;242361;56;53;3;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;0;15;1;0;0;1;500;100;1710;34;36678866;34254428;5854347;9;353;1212;196242;57;56;3;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;0;15;1;0;0;1;500;100;1636;32;32743966;30194041;5351526;9;288;1006;176565;60;57;3;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;0;15;1;0;0;1;500;100;1688;33;33682067;31236506;3835375;9;285;966;183328;57;56;3;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;1;15;1;0;0;1;500;100;1806;36;31248900;29362736;4579516;9;167;620;144676;56;54;3;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;0;15;1;0;0;1;500;100;1772;35;31277104;28764128;4212271;9;339;1129;169540;60;57;3;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;1;15;1;0;0;1;500;100;1736;34;33587283;31409801;5110681;9;206;735;179101;56;55;3;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;1;15;1;0;0;1;500;100;1780;35;34187554;31837117;3657614;9;262;922;200685;56;53;3;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;2;15;1;0;0;1;500;100;1890;37;27039697;24414166;4485369;9;129;490;140910;60;57;3;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;1;15;1;0;0;1;500;100;1676;33;30653906;29314296;4422218;9;130;525;140650;57;55;3;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;2;15;1;0;0;1;500;100;1818;36;25564340;23603186;3897085;9;123;527;149568;61;59;3;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;1;15;1;0;0;1;500;100;1894;37;28421403;27106893;3545571;9;194;720;175496;56;55;3;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;2;15;1;0;0;1;500;100;1974;39;26109292;24073610;4045597;9;154;584;156779;60;57;3;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;2;15;1;0;0;1;500;100;2026;40;26453887;24058950;4256711;9;115;476;151502;60;56;3;1
1;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;0;10;14;10;0;0;2;15;1;0;0;1;500;100;1644;32;26142598;24483015;3905262;9;80;341;157020;60;56;3;1
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;1;0;1;0;0;1;500;100;1686;33;21112483;9436453;17488255;6;2;40;24486;17;12;27;5
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;1;0;1;0;0;1;500;100;1600;32;20455415;10284976;10407127;8;9;100;36869;18;13;15;4
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;1;0;1;0;0;1;500;100;1604;32;20699926;9471410;12399713;7;7;81;30084;18;13;23;4
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;1;0;1;0;0;1;500;100;1676;33;22328576;9965722;11443725;7;13;160;46819;17;12;16;4
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;1;0;1;0;0;1;500;100;1688;33;20006302;10480607;10391002;7;10;109;34302;17;12;13;4
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;0;5;1;0;0;1;500;100;1728;34;10553204;10054858;1129500;9;0;8910;6690;12;7;27;5
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;0;5;1;0;0;1;500;100;1628;32;10770499;9980508;1274724;9;0;8776;1552;13;8;16;4
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;0;5;1;0;0;1;500;100;1678;33;10530509;9926485;1072755;9;0;9033;1297;12;7;15;4
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;0;5;1;0;0;1;500;100;1618;32;10602341;10171763;746724;10;0;9072;1933;10;7;19;4
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;1;5;1;0;0;1;500;100;1750;35;9742816;8831094;1226174;9;598;9517;99206;10;6;21;4
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;1;5;1;0;0;1;500;100;1700;34;8104739;7812529;516940;10;0;9592;1129;10;6;19;4
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;0;5;1;0;0;1;500;100;1738;34;10263694;9733807;857557;9;0;8958;1144;11;7;22;4
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;1;5;1;0;0;1;500;100;1652;33;9247175;8435593;872787;9;463;9539;252586;10;6;23;4
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;1;5;1;0;0;1;500;100;1622;32;8213321;8027234;464177;10;0;9538;1083;11;7;14;3
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;2;5;1;0;0;1;500;100;1768;35;11014743;9668318;1577490;9;196;8396;170888;10;5;21;4
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;2;5;1;0;0;1;500;100;1720;34;10474717;9241908;1539211;9;720;9489;888514;9;5;23;5
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;1;5;1;0;0;1;500;100;1770;35;8231985;7866401;476952;10;0;9524;1055;10;6;26;4
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;2;5;1;0;0;1;500;100;1638;32;9065904;7963819;1279165;9;937;9689;132283;10;5;30;4
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;2;5;1;0;0;1;500;100;1726;34;13366930;11511130;2602007;9;687;9249;727253;9;4;23;4
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;2;5;1;0;0;1;500;100;1802;36;8467991;7508274;1037749;9;694;9683;254849;9;4;22;4
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;0;15;1;0;0;1;500;100;1768;35;11165434;10268636;1240087;9;1107;9620;133574;10;5;22;4
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;0;15;1;0;0;1;500;100;1636;32;7922369;7646041;375280;10;0;9685;1290;10;5;16;4
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;0;15;1;0;0;1;500;100;1688;33;18060388;15854127;3231202;9;750;9064;568796;9;4;24;4
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;0;15;1;0;0;1;500;100;1710;34;10892597;9905806;1283993;9;763;9555;441715;9;5;21;4
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;1;15;1;0;0;1;500;100;1806;36;22783459;20249010;3959820;9;581;7544;630929;9;4;19;4
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;1;15;1;0;0;1;500;100;1736;34;21335806;18741643;3758206;9;295;5991;305379;9;4;24;4
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;1;15;1;0;0;1;500;100;1676;33;7233552;7079724;220194;10;0;9745;1033;9;4;22;5
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;1;15;1;0;0;1;500;100;1780;35;22907348;18964332;4756343;9;574;7183;582495;9;4;21;4
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;0;15;1;0;0;1;500;100;1772;35;7773655;7510741;346792;10;0;9692;1228;9;5;20;4
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;1;15;1;0;0;1;500;100;1894;37;7078148;6969587;159465;10;0;9757;955;8;4;24;5
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;2;15;1;0;0;1;500;100;1890;37;20491365;17031949;4288714;9;233;5689;404869;11;6;22;4
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;2;15;1;0;0;1;500;100;1818;36;22298044;19274467;3989415;9;168;3358;218744;12;6;17;4
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;2;15;1;0;0;1;500;100;1974;39;21388377;18675409;3997335;9;217;5058;204163;11;6;22;5
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;2;15;1;0;0;1;500;100;1644;32;9381223;8502823;1217514;9;931;9661;141944;11;6;21;4
1;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;0;10;10;10;0;0;2;15;1;0;0;1;500;100;2026;40;9207299;7901055;1309806;9;927;9685;135748;10;5;24;5
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;1;0;1;0;0;1;500;100;1686;33;21112483;9436453;17488255;6;2;40;24486;17;12;27;5
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;1;0;1;0;0;1;500;100;1604;32;22688476;7279679;17607337;6;4;51;23481;17;12;35;5
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;1;0;1;0;0;1;500;100;1600;32;25591623;8246837;20562785;6;5;104;37757;18;12;43;5
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;1;0;1;0;0;1;500;100;1676;33;27446294;9518629;21050446;6;13;214;50662;17;12;45;6
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;0;5;1;0;0;1;500;100;1728;34;9922668;9448146;935899;9;0;9149;1184;11;7;37;6
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;0;5;1;0;0;1;500;100;1678;33;10119093;9493182;979299;9;0;9202;1308;11;7;36;5
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;0;5;1;0;0;1;500;100;1618;32;10064134;9654707;676213;10;0;9244;1367;10;6;33;5
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;0;5;1;0;0;1;500;100;1628;32;10089282;9626213;1068222;9;0;9088;1171;13;8;37;5
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;1;5;1;0;0;1;500;100;1700;34;7897413;7644165;445966;10;0;9635;1123;10;6;36;6
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;0;5;1;0;0;1;500;100;1738;34;9897093;9301003;824396;9;0;9118;1125;11;7;38;5
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;1;5;1;0;0;1;500;100;1750;35;8591568;8247635;614724;9;107;9444;295514;10;6;38;6
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;1;5;1;0;0;1;500;100;1622;32;8015529;7793281;422465;10;0;9581;1073;11;6;31;5
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;1;5;1;0;0;1;500;100;1652;33;8983354;8257498;805277;9;571;9579;227526;10;5;35;5
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;1;5;1;0;0;1;500;100;1770;35;8037836;7731369;446518;10;0;9578;1068;10;6;28;5
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;2;5;1;0;0;1;500;100;1720;34;9988650;8798046;1439700;9;480;9413;485850;9;4;53;7
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;2;5;1;0;0;1;500;100;1726;34;11399775;9885914;2069238;9;505;9221;830839;8;4;43;7
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;2;5;1;0;0;1;500;100;1768;35;11512939;9631602;2178864;9;225;8437;305117;9;5;21;4
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;2;5;1;0;0;1;500;100;1638;32;8798183;7616457;1290295;9;1010;9718;110679;10;5;30;5
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;2;5;1;0;0;1;500;100;1802;36;8162315;7361565;918491;9;525;9681;380408;9;4;32;5
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;0;15;1;0;0;1;500;100;1768;35;11290564;10414380;1406646;9;1288;9656;112753;9;5;26;5
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;0;15;1;0;0;1;500;100;1710;34;10657115;9690195;1243267;9;960;9604;294529;9;5;36;5
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;1;0;1;0;0;1;500;100;1688;33;24083503;9490164;19067996;6;4;63;26137;17;12;28;5
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;0;15;1;0;0;1;500;100;1688;33;15816907;14188006;2212339;9;587;9000;578612;9;4;37;5
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;0;15;1;0;0;1;500;100;1636;32;7736158;7527621;322375;10;0;9705;1245;9;5;42;5
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;0;15;1;0;0;1;500;100;1772;35;7639735;7336530;353161;10;0;9707;1191;9;5;29;5
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;1;15;1;0;0;1;500;100;1806;36;29217044;24423561;6304322;9;1058;8108;823504;9;4;34;6
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;1;15;1;0;0;1;500;100;1676;33;7117949;6960900;203540;10;0;9758;995;9;4;43;6
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;1;15;1;0;0;1;500;100;1894;37;7023929;6918431;158455;10;0;9765;943;8;4;37;6
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;1;15;1;0;0;1;500;100;1780;35;26741855;23146148;5289078;9;1061;7747;728843;8;4;53;7
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;1;15;1;0;0;1;500;100;1736;34;22284120;18669628;4280529;9;353;6114;309036;9;4;43;6
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;2;15;1;0;0;1;500;100;1644;32;8920841;7846243;1100793;9;886;9684;119323;11;5;59;7
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;2;15;1;0;0;1;500;100;2026;40;8955944;7772179;1360190;9;989;9705;100197;10;5;38;6
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;2;15;1;0;0;1;500;100;1890;37;19228352;17150891;3501278;9;184;5610;347146;11;6;54;8
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;2;15;1;0;0;1;500;100;1818;36;22053386;19132256;3832127;9;196;3522;206778;12;6;31;5
1;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;10;10;10;0;0;2;15;1;0;0;1;500;100;1974;39;23159598;19406593;4891805;9;320;5326;233159;11;6;40;7
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;1;0;1;0;0;1;600;100;1196;23;19123089;11974559;8224425;8;73;276;65997;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;1;0;1;0;0;1;600;100;1146;22;17088136;12207176;7329037;8;51;208;44086;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;1;0;1;0;0;1;600;100;1166;23;13568484;9915325;5132652;8;27;107;26766;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;1;0;1;0;0;1;600;100;1120;22;14726549;9627335;6159081;8;34;134;35751;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;1;0;1;0;0;1;600;100;1262;25;19614896;10986055;9141219;8;95;339;72078;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;0;5;1;0;0;1;600;100;1168;23;21324691;18390281;4543414;9;53;201;39671;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;0;5;1;0;0;1;600;100;1232;24;22878356;19578037;4559725;9;64;247;45328;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;0;5;1;0;0;1;600;100;1136;22;21585962;18862973;4072448;9;61;250;39677;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;0;5;1;0;0;1;600;100;1220;24;21911148;18799430;4753119;9;63;236;37021;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;0;5;1;0;0;1;600;100;1276;25;23016945;19493611;4619926;9;67;235;49834;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;1;5;1;0;0;1;600;100;1164;23;21897481;18638523;4842854;9;62;228;46625;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;1;5;1;0;0;1;600;100;1258;25;23702338;20352523;4837836;9;80;286;51497;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;1;5;1;0;0;1;600;100;1130;22;25955880;21228938;5973172;9;95;406;62694;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;1;5;1;0;0;1;600;100;1230;24;22196554;19557173;4726512;9;69;254;42087;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;1;5;1;0;0;1;600;100;1244;24;20654273;17941110;3670443;9;76;254;43459;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;2;5;1;0;0;1;600;100;1178;23;21010520;17383495;4869980;9;46;184;52587;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;2;5;1;0;0;1;600;100;1260;25;24378565;20414924;5200777;9;79;277;59377;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;2;5;1;0;0;1;600;100;1184;23;24016245;20015256;5030997;9;71;308;57396;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;2;5;1;0;0;1;600;100;1292;25;21861761;18749862;4740402;9;57;207;52933;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;2;5;1;0;0;1;600;100;1272;25;22974239;19162440;4687685;9;73;248;58631;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;0;15;1;0;0;1;600;100;1160;23;29344435;26515264;5205141;9;115;425;82203;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;0;15;1;0;0;1;600;100;1268;25;35271023;30776443;6477507;9;213;743;137060;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;0;15;1;0;0;1;600;100;1170;23;32590543;29498181;4681431;9;193;666;139709;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;0;15;1;0;0;1;600;100;1274;25;28700168;26854454;4147050;9;140;491;74127;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;0;15;1;0;0;1;600;100;1278;25;29045619;26862839;3852054;9;176;597;102247;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;1;15;1;0;0;1;600;100;1232;24;27730787;25624630;4521448;9;95;354;113016;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;1;15;1;0;0;1;600;100;1212;24;28802930;27344367;3793414;9;144;538;130346;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;1;15;1;0;0;1;600;100;1174;23;30656269;28461497;3964310;9;126;465;143497;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;1;15;1;0;0;1;600;100;1316;26;34011649;30326295;6547665;9;196;731;136731;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;1;15;1;0;0;1;600;100;1316;26;30166534;28008896;4148207;9;143;522;131484;100;100;1;1
1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;10;10;10;0;0;2;15;1;0;0;1;600;100;1218;24;25688937;22796088;4706260;9;67;309;134097;100;100;1;1
